Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 1-19 years,thinness 5-9 years,Income composition of resources,Schooling
Bangladesh,2003,Developing,66.8,161,196,0.009950330853168,3.596889967873784,45.375,8.31090675716845,24.623497993319692,264,91.0,2.51,90.625,0.1,432.7388972,11.843609553966552,2.3,2.9,0.484,7.9
Belarus,2014,Developing,72.0,199,0,2.7040421797046714,7.045873610499124,97.0,4.174387269895637,25.36094461019126,0,97.0,5.69,97.0,0.1,8318.429294,16.064115803648605,1.9,2.0,0.796,15.7
Belarus,2013,Developing,71.7,23,0,2.751109690562657,7.01288492509164,98.0,2.833213344056216,25.31839961306406,1,98.0,6.7,98.0,0.1,7978.825443,16.063216778165824,2.0,2.0,0.796,15.7
Belarus,2012,Developing,71.9,194,0,2.8535925063928684,4.529472255427822,97.0,2.3978952727983707,25.346762944482197,1,98.0,5.1,98.0,0.1,694.243915,16.063058092396382,2.0,2.1,0.793,15.6
Belarus,2011,Developing,72.0,232,0,2.907447358686419,6.7427760396379535,98.0,3.9318256327243257,25.36094461019126,1,98.0,4.92,98.0,0.1,6519.71753,16.06397446712098,2.0,2.1,0.787,15.5
Belarus,2010,Developing,73.0,222,0,2.73696154459663,2.2506700453579973,96.0,0.6931471805599453,25.502761267281947,1,99.0,5.55,98.0,0.1,3926.5642877142855,13.763779272935984,2.0,2.2,0.78,15.5
Belarus,2009,Developing,70.0,226,0,2.714032272779757,6.077179986295345,98.0,0.0,25.07731129600989,1,98.0,6.9,96.0,0.1,5176.172649,13.77131412643006,2.1,2.2,0.771,15.4
Belarus,2008,Developing,70.0,224,1,2.751748056367929,6.220203642325992,98.0,0.0,25.07731129600989,1,98.0,5.95,97.0,0.1,6376.183153,16.06974392066271,2.1,2.3,0.755,15.1
Belarus,2007,Developing,69.8,226,1,2.72261035243354,6.142204086319008,91.0,0.6931471805599453,25.048947964591758,1,95.25,6.44,95.0,0.1,4735.484827,13.77151060240419,2.2,2.3,0.739,14.9
Belarus,2006,Developing,68.9,243,1,2.6100697927420065,5.90106393861092,98.0,5.010635294096256,24.92131297321013,1,97.0,6.34,99.0,0.1,3848.215966,13.779805657093496,2.2,2.4,0.723,14.6
Belarus,2005,Developing,68.1,252,1,2.485739636091892,3.8426745988889546,99.0,0.6931471805599453,24.807859647537587,1,98.0,6.89,99.0,0.1,3126.71767,16.083909507065975,2.3,2.5,0.713,14.4
Belarus,2004,Developing,68.2,247,1,2.5687881337687024,3.7689476770773394,99.0,1.0986122886681098,24.822041313246658,1,99.0,6.59,99.0,0.1,2378.33927,13.788290428893529,2.4,2.5,0.703,14.1
Belarus,2003,Developing,67.7,253,1,2.498973906999436,3.212285594525256,89.25,3.091042453358316,24.751132984701314,1,95.25,6.59,94.0,0.1,1819.525644,16.09756125598547,2.5,2.6,0.695,13.9
Belarus,2002,Developing,67.2,262,1,2.582486978126864,4.986502171445528,99.0,2.70805020110221,24.68022465615597,1,99.0,6.47,99.0,0.1,1479.383142,16.104559347182825,2.5,2.7,0.687,13.6
Belarus,2001,Developing,67.7,254,1,2.4630018143999504,2.7121363075870293,93.0,3.828641396489095,24.751132984701314,1,99.0,6.62,99.0,0.1,1244.373185,16.110925003203995,2.6,2.7,0.681,13.3
Belarus,2000,Developing,68.0,247,1,2.637627736805664,3.228805500458545,89.25,3.091042453358316,24.79367798182852,1,99.0,6.13,99.0,0.1,1276.28834,13.81347047841638,2.7,2.8,0.675,13.1
Belgium,2014,Developed,89.0,76,0,2.6100697927420065,8.876872467047592,98.0,4.262679877041316,27.771827780732924,1,99.0,1.59,99.0,0.1,47439.39684,11.63477134718789,1.0,1.0,0.89,16.3
Belgium,2013,Developed,87.0,77,0,2.547098670044448,6.555867937591436,98.0,3.688879454113936,27.488194466551555,1,99.0,1.57,99.0,0.1,4651.38647,16.229889051175217,1.0,0.9,0.889,16.3
Belgium,2012,Developed,83.0,78,0,2.405141681319138,6.500499414676767,98.0,4.700480365792417,26.92092783818881,1,99.0,1.54,99.0,0.1,4474.5717,16.224997208600765,0.9,0.9,0.886,16.2
Belgium,2011,Developed,83.0,8,0,2.4078456036515385,6.571624613578833,97.0,6.3578422665081,26.92092783818881,1,98.0,1.42,98.0,0.1,4772.77415,13.9533097057526,0.9,0.9,0.884,16.1
Belgium,2010,Developed,80.0,81,0,2.4176979000945504,6.502393582776778,97.0,3.713572066704308,26.49547786691675,1,98.0,1.17,98.0,0.1,4438.23741,14.455039111065137,0.9,0.9,0.878,15.9
Belgium,2009,Developed,79.8,85,0,2.402430427963762,6.5116526902869705,97.0,3.5263605246161616,26.467114535498613,1,98.0,1.39,98.0,0.1,4488.5615,14.401347545702691,0.9,0.9,0.876,15.8
Belgium,2008,Developed,79.5,87,0,2.43973493114128,8.880731737833264,98.0,4.59511985013459,26.424569538371408,1,99.0,9.6,99.0,0.1,48424.58927,12.1005676749948,0.8,0.8,0.874,15.8
Belgium,2007,Developed,79.5,86,0,2.4203681286504293,6.463584828102559,94.0,4.174387269895637,26.424569538371408,1,99.0,9.25,98.0,0.1,4443.83131,9.696340374306518,0.8,0.8,0.871,15.8
Belgium,2006,Developed,79.4,85,0,2.483238592687304,8.626979732695903,94.0,2.772588722239781,26.41038787266234,1,99.0,9.17,98.0,0.1,38852.3613,14.252447846992942,0.8,0.8,0.865,15.7
Belgium,2005,Developed,78.9,89,0,2.585505848344116,8.530941151248486,77.0,3.295836866004329,26.339479544117,1,97.0,9.24,97.0,0.1,36967.28292,14.20661842570884,0.8,0.8,0.861,15.7
Belgium,2004,Developed,78.8,91,1,2.5687881337687024,8.548984137075886,64.0,4.127134385045092,26.325297878407927,1,96.0,9.32,95.0,0.1,35589.71295,14.166968517071862,0.8,0.8,0.88,18.8
Belgium,2003,Developed,78.3,95,0,2.5079719227189963,6.231083951076162,64.0,3.80666248977032,26.254389549862584,1,96.0,9.3,95.0,0.1,3743.95693,14.13478867645487,0.8,0.8,0.878,18.6
Belgium,2002,Developed,78.0,99,1,2.5087859235779435,5.77243055995567,13.75,0.0,26.21184455273538,1,96.0,8.46,95.0,0.1,2552.3328,14.102782046137865,0.8,0.8,0.875,18.8
Belgium,2001,Developed,78.0,1,1,2.485739636091892,7.987651983948035,13.75,4.430816798843313,26.21184455273538,1,96.0,8.29,95.0,0.1,23121.56635,11.764912999997286,0.8,0.8,0.873,18.2
Belgium,2000,Developed,77.6,11,1,2.502255288122613,5.663684013114487,13.75,0.0,26.155117889899103,1,96.0,8.12,95.0,0.1,2327.4591,11.737076508593578,0.8,0.8,0.869,18.0
Belize,2014,Developing,70.0,177,0,2.0255131996542803,6.508906367942563,95.0,0.0,25.07731129600989,0,95.0,5.79,95.0,0.2,4852.223666,12.770519601699087,3.4,3.4,0.705,12.8
Belize,2013,Developing,69.8,18,0,2.0228711901914416,6.446040179334691,95.0,0.0,25.048947964591758,0,95.0,5.79,95.0,0.2,4688.538443,12.748925866214911,3.4,3.4,0.706,12.9
Belize,2012,Developing,69.4,189,0,2.0360119837525,6.369563114969639,98.0,0.0,24.99222130175548,0,98.0,5.45,98.0,0.1,4673.63848,10.424421910450407,3.5,3.4,0.702,12.5
Belize,2011,Developing,69.4,188,0,2.033397603178429,6.407916889223476,95.0,0.0,24.99222130175548,0,95.0,5.61,95.0,0.5,4516.24675,12.704399483889476,3.5,3.4,0.7,12.4
Belize,2010,Developing,69.5,186,0,2.048982334195127,6.347306390464774,96.0,0.0,25.006402967464545,0,96.0,5.85,96.0,0.2,4344.15177,10.378758534888256,3.5,3.4,0.7,12.4
Belize,2009,Developing,69.5,184,0,2.060513531794317,6.311389213506954,97.0,0.0,25.006402967464545,0,98.0,5.81,97.0,0.3,4258.788611,12.656925310101514,3.5,3.4,0.7,12.7
Belize,2008,Developing,69.6,181,0,2.106570209068088,3.956084372535021,94.0,0.0,25.020584633173616,0,94.0,5.9,94.0,0.1,4116.497809785715,10.495874729944925,3.5,3.4,0.699,12.8
Belize,2007,Developing,69.6,181,0,2.10900034392138,4.257462210776846,96.0,0.0,25.020584633173616,0,97.0,4.76,96.0,0.6,4324.876427,10.303873114900991,3.5,3.5,0.7,12.8
Belize,2006,Developing,69.4,184,0,2.012232791986386,5.96186191286583,98.0,0.0,24.99222130175548,0,98.0,4.4,98.0,0.6,4187.3783,10.30051718182319,3.6,3.5,0.692,12.3
Belize,2005,Developing,69.0,191,0,1.981001468866584,5.904816456849009,96.0,0.0,24.9354946389192,0,96.0,4.45,96.0,0.8,3933.332215,12.554184026608365,3.6,3.5,0.695,12.8
Belize,2004,Developing,68.7,197,0,1.9740810260220096,5.788983382679948,97.0,0.0,24.892949641792,0,97.0,4.39,97.0,0.8,3831.53819,10.228826616165009,3.6,3.5,0.691,12.5
Belize,2003,Developing,68.4,21,0,1.897619859927532,5.748754548392426,96.0,0.0,24.850404644664792,0,95.0,4.53,96.0,1.5,3679.99523,10.200401876301486,3.6,3.6,0.684,12.2
Belize,2002,Developing,68.5,199,0,1.790091412127358,5.5753046489393965,97.0,0.0,24.86458631037386,0,93.0,4.38,92.75,0.1,3556.561825,10.174544693464336,3.7,3.6,0.678,11.9
Belize,2001,Developing,68.2,21,0,1.7749523509116738,5.532039538033012,96.0,0.0,24.822041313246658,0,96.0,4.5,96.0,0.4,3419.275719,12.44895999888098,3.7,3.7,0.677,11.8
Belize,2000,Developing,68.3,196,0,1.7561322915849038,5.393736556774146,92.0,0.0,24.836222978955725,0,92.0,3.98,92.75,0.3,3364.423711,12.418422150163096,3.8,3.7,0.668,11.7
Benin,2014,Developing,59.7,252,25,0.009950330853168,4.5122000132405,78.0,6.668228248417403,25.2,39,74.0,4.59,78.0,1.1,943.686575,14.06760146248724,7.1,6.9,0.475,10.7
Benin,2013,Developing,59.5,251,25,0.009950330853168,4.481962941749854,77.0,6.45833828334479,24.6,39,73.0,4.59,77.0,1.2,915.2674586,9.57858809226753,7.2,7.1,0.466,10.3
Benin,2012,Developing,59.3,251,25,0.009950330853168,2.379923347235624,67.0,5.666426688112432,24.1,39,67.0,4.86,67.0,1.3,837.9551,13.788054054343595,7.4,7.3,0.458,10.0
Benin,2011,Developing,59.1,251,25,0.8754687373538999,4.711900020800377,75.0,6.056784013228625,23.5,39,77.0,5.050000000000001,75.0,1.4,825.9427854,11.458289748804011,7.6,7.5,0.454,9.8
Benin,2010,Developing,58.7,254,25,0.8458682675776092,4.556582482607091,76.0,5.973809611869261,23.0,39,77.0,4.95,76.0,1.4,757.695974,16.03463360400161,7.8,7.6,0.451,9.5
Benin,2009,Developing,58.4,259,25,0.7701082216960736,4.276860440273346,79.0,7.2875606403097235,22.5,39,67.0,4.46,79.0,1.6,793.45243,13.70399446891168,7.9,7.8,0.448,9.3
Benin,2008,Developing,57.6,278,25,0.8241754429663494,2.1535547963017483,75.0,6.834108738813838,22.0,39,77.0,4.25,75.0,1.8,722.1323898,15.978479153005608,8.1,8.0,0.444,9.1
Benin,2007,Developing,57.1,283,25,0.7514160886839212,2.1392208086374573,82.0,5.834810737062605,21.5,39,82.0,4.55,82.0,2.0,722.1323898,15.9502439391843,8.3,8.2,0.438,8.9
Benin,2006,Developing,56.8,284,25,0.7839015438284094,4.342691749483222,74.0,5.176149732573829,21.0,39,76.0,4.75,74.0,2.0,625.8392,15.921703201846322,8.5,8.4,0.434,8.7
Benin,2005,Developing,56.5,285,25,0.7561219797213337,2.092727559744261,67.0,5.351858133476067,23.16278642528563,39,73.0,4.73,67.0,2.1,722.1323898,15.89272787789583,8.7,8.6,0.43,8.5
Benin,2004,Developing,56.1,285,25,0.7654678421395714,2.462684955005996,75.0,5.572154032177765,23.106059762449355,39,74.0,4.56,72.0,2.1,583.493514,8.956093075610639,8.9,8.8,0.423,8.1
Benin,2003,Developing,55.8,285,25,0.8544153281560676,2.295744478952652,73.0,5.384495062789089,19.7,40,75.0,4.63,73.0,2.1,519.2922847,13.531230691440893,9.1,9.0,0.416,7.7
Benin,2002,Developing,55.6,283,25,0.8020015854720274,3.725407900453664,67.0,7.370860166536716,19.2,40,76.0,4.27,75.0,2.1,418.6985763,15.80275388514895,9.3,9.2,0.407,7.3
Bhutan,2014,Developing,69.4,216,0,0.009950330853168,5.348973096134336,99.0,0.0,23.6,1,98.0,3.57,99.0,0.5,2522.7968,13.562486240083569,15.7,16.2,0.596,12.5
Bhutan,2013,Developing,69.1,219,0,0.009950330853168,3.0344997296748986,97.0,0.0,22.7,1,97.0,3.83,97.0,0.6,235.882889,13.547581438372305,15.9,16.5,0.589,12.6
Bhutan,2012,Developing,68.7,223,0,0.009950330853168,5.245640833822023,97.0,0.6931471805599453,21.9,1,97.0,3.7,97.0,0.6,2422.816,13.531778009199074,16.1,16.7,0.581,12.3
Bhutan,2011,Developing,68.3,225,0,0.2070141693843261,5.672815941596416,95.0,2.3978952727983707,21.1,1,95.0,4.73,95.0,0.5,2458.45976,8.916237731721479,16.3,17.0,0.572,11.9
Bhutan,2010,Developing,67.9,228,1,0.2468600779315258,5.501418176933096,91.0,3.091042453358316,24.77949631611945,1,92.0,5.17,91.0,0.5,2178.921383,13.497564447984326,16.6,17.3,0.0,11.4
Bhutan,2009,Developing,67.4,232,1,0.1570037488096647,3.3495205217929453,93.0,1.9459101490553128,19.5,1,93.0,6.3,93.0,0.4,177.234497,13.47928089192044,16.8,17.5,0.0,10.9
Bhutan,2008,Developing,67.0,234,1,0.1906203596086497,5.715933612978115,96.0,2.079441541679836,18.8,1,96.0,6.58,96.0,0.4,1795.18137,6.679599185844383,17.1,17.8,0.0,10.5
Bhutan,2007,Developing,66.5,238,1,0.1484200051182733,5.651809075365521,95.0,2.4849066497880004,18.0,1,93.0,5.88,95.0,0.3,1741.142552,13.440029889656476,17.3,18.1,0.0,10.1
Bhutan,2006,Developing,65.8,245,1,0.2546422183735807,5.136988298296289,95.0,1.0986122886681098,17.4,1,96.0,5.27,95.0,0.3,1335.45696,13.418354335264604,17.5,18.3,0.0,9.6
Bhutan,2005,Developing,65.0,254,1,0.5481214085096876,4.987684218233415,95.0,2.4849066497880004,16.7,1,95.0,5.28,95.0,0.3,1247.61392,13.394891202084432,17.8,18.6,0.0,9.2
Bhutan,2004,Developing,64.2,263,1,0.6729444732424258,1.2772320656550649,89.0,1.3862943611198906,16.1,1,86.5,4.41,89.0,0.3,197.45788,11.071050489577583,18.0,18.8,0.0,8.8
Bhutan,2003,Developing,63.3,273,1,0.418710334858185,3.0035338077924814,95.0,0.0,15.5,1,96.0,4.9,95.0,0.2,997.7417141,13.342999788467315,18.3,19.1,0.0,8.4
Bhutan,2002,Developing,62.5,282,1,0.2546422183735807,5.030277904015175,85.25,3.332204510175204,24.013686367829745,1,89.0,7.75,86.0,0.1,885.6382245,11.103452335464524,18.6,19.4,0.0,8.0
Bhutan,2001,Developing,61.7,29,1,0.131028262406404,2.25905420481548,89.0,6.6293632534374485,23.9002330421572,1,88.0,5.91,88.0,0.1,1354.4433703857142,8.682199026000504,18.9,19.6,0.0,7.6
Bhutan,2000,Developing,62.0,312,1,0.1570037488096647,4.547103778823412,98.0,6.037870919922137,23.9427780392844,1,98.0,6.91,92.0,0.1,765.8632358,13.259368479707303,19.2,19.9,0.0,7.3
Bosnia and Herzegovina,2014,Developing,77.2,89,0,1.615419984111648,6.598326790075477,89.0,8.006700845440367,26.09839122706283,0,86.0,9.57,86.0,0.1,5193.94932,10.481869015752949,2.4,2.4,0.742,14.2
Bosnia and Herzegovina,2013,Developing,77.0,9,0,1.6331544390514163,4.338735828347251,91.0,0.0,26.07002789564469,0,87.0,9.46,89.0,0.1,535.86555,12.80765263256463,2.4,2.4,0.735,14.2
Bosnia and Herzegovina,2012,Developing,76.8,92,0,1.724550719534605,6.543656627531814,92.0,3.1354942159291497,26.041664564226554,0,87.0,9.94,92.0,0.1,4716.673325,10.50460167764911,2.5,2.5,0.728,13.9
Bosnia and Herzegovina,2011,Developing,76.9,92,0,1.7298840655099674,2.1926732519724146,88.0,2.3978952727983707,26.055846229935625,0,89.0,9.71,88.0,0.1,2432.784353,15.12082965171197,2.6,2.5,0.711,13.4
Bosnia and Herzegovina,2010,Developing,76.4,94,0,1.7119945007591924,6.447921135028927,89.0,3.828641396489095,25.98493790139028,0,79.0,9.58,89.0,0.1,4611.47298,12.827414968960502,2.6,2.6,0.717,13.3
Bosnia and Herzegovina,2009,Developing,76.1,97,0,1.749199854809259,6.470832478471129,17.75,3.1354942159291497,25.942392904263077,0,79.0,9.64,79.0,0.1,4697.89732,15.136349177428434,2.7,2.7,0.716,13.3
Bosnia and Herzegovina,2008,Developing,76.0,98,0,1.81319474994812,4.205384175285683,88.0,2.19722457733622,25.92821123855401,0,92.0,8.58,91.0,0.1,575.31664,15.140886504114748,2.8,2.7,0.71,13.1
Bosnia and Herzegovina,2007,Developing,75.4,16,0,1.8180767775454283,2.223580398656546,94.0,5.117993812416755,25.8431212442996,0,95.0,8.37,95.0,0.1,418.292176,8.236155661683124,2.8,2.8,0.703,12.9
Bosnia and Herzegovina,2006,Developing,75.7,1,0,1.7613002617433464,3.670056932931805,17.75,2.8903717578961645,25.8856662414268,0,91.0,8.28,87.0,0.1,344.321698,15.14509408153759,2.9,2.8,0.697,12.7
Bosnia and Herzegovina,2005,Developing,75.0,12,0,1.715598108262491,3.8440341149264334,93.0,3.1780538303479458,25.78639458146332,0,95.0,8.5,93.0,0.1,2968.41186,12.843056799041268,2.9,2.9,0.0,12.5
Bosnia and Herzegovina,2004,Developing,75.5,99,0,1.6582280766035324,1.4996049344325153,36.0,3.367295829986474,25.857302910008663,0,87.0,9.4,84.0,0.1,265.642661,15.145575250297568,3.0,3.0,0.0,12.3
Botswana,2014,Developing,65.1,268,2,0.009950330853168,6.497984204492825,95.0,0.6931471805599453,37.3,2,96.0,5.41,95.0,2.3,7497.762376,14.589580366646492,6.7,6.4,0.697,12.6
Botswana,2013,Developing,64.2,286,2,0.009950330853168,0.7503831379210951,95.0,0.6931471805599453,36.8,2,96.0,5.84,95.0,2.8,4668.735008285715,12.26838055570386,7.0,6.7,0.693,12.6
Botswana,2012,Developing,63.4,3,2,0.009950330853168,2.6271635619186333,95.0,2.079441541679836,36.2,3,96.0,6.27,95.0,4.4,729.231453,12.575274795345733,7.3,7.0,0.687,12.5
Botswana,2011,Developing,62.2,325,2,1.9110228900548727,6.507212464584779,95.0,2.19722457733622,35.7,3,96.0,5.25,95.0,5.5,7645.21469,12.434561883169136,7.7,7.4,0.678,12.4
Botswana,2010,Developing,61.1,349,2,1.944480556245719,6.306345846319958,95.0,6.74993119378857,35.2,3,96.0,5.64,95.0,6.2,6346.15624,12.277774511043836,8.0,7.8,0.669,12.3
Botswana,2009,Developing,59.2,393,2,1.7934247485471162,6.05862205648117,94.0,5.220355825078324,34.7,3,96.0,6.39,96.0,9.0,5185.729845,14.49854831001569,8.4,8.2,0.661,12.2
Botswana,2008,Developing,57.5,427,2,2.0228711901914416,6.16932321668576,94.0,0.0,34.2,3,96.0,5.55,96.0,12.7,5623.379566,14.481467409234911,8.8,8.6,0.646,12.1
Botswana,2007,Developing,56.9,436,2,1.9754689512968573,6.241422944310854,93.0,0.6931471805599453,33.7,3,96.0,4.71,96.0,13.4,5714.47937,14.464922650898718,9.2,9.0,0.63,12.1
Botswana,2006,Developing,54.8,491,2,2.0082140323914683,4.347935570774652,93.0,1.9459101490553128,33.2,3,96.0,4.93,96.0,14.4,5374.554867,14.44903458382215,9.6,9.4,0.61,11.9
Botswana,2005,Developing,51.7,566,2,1.9974177062012453,6.447056329508692,92.0,1.791759469228055,32.7,3,96.0,5.62,96.0,20.6,5351.253732,14.433854986605386,1.0,9.9,0.593,11.9
Botswana,2004,Developing,48.1,652,2,1.7749523509116738,6.153971054853607,91.0,0.6931471805599453,32.2,4,96.0,5.56,96.0,28.4,4896.583835,12.11688071103393,1.5,1.4,0.58,11.8
Botswana,2003,Developing,46.4,693,2,1.873339456220478,5.705005477150343,81.25,4.0943445622221,31.6,4,96.0,4.65,96.0,31.9,4163.6596,12.124537157547657,1.9,1.8,0.567,11.8
Botswana,2002,Developing,46.0,699,2,2.002830439307996,1.991976498162744,88.0,2.079441541679836,31.1,4,97.0,6.47,97.0,34.6,355.618382,14.39209807923771,11.4,11.3,0.558,11.9
Botswana,2001,Developing,46.7,679,2,1.8687205103641835,5.72994631308079,87.0,0.6931471805599453,21.772983185796907,4,97.0,5.73,97.0,37.2,3128.97793,14.37794294698069,11.8,11.8,0.56,11.8
Botswana,2000,Developing,47.8,647,2,1.851599469584072,5.528999028382585,86.0,7.890956716138919,29.9,4,97.0,4.64,97.0,38.8,3349.68823,12.060092661138658,12.3,12.2,0.559,11.7
Brazil,2014,Developing,74.8,144,44,2.1186622548331173,4.432775042375141,96.0,6.776506992372183,25.758031250045185,49,97.75,8.32,96.5,0.1,1226.61731,17.002405771176463,2.7,2.7,0.747,15.2
Brazil,2013,Developing,74.7,146,46,2.10900034392138,6.821402788515464,96.0,5.3981627015177525,25.743849584336115,52,97.75,8.48,97.0,0.1,12216.9446,14.625833033988382,2.8,2.7,0.734,14.2
Brazil,2012,Developing,74.5,148,49,2.145931282948669,6.738383067419584,96.0,1.0986122886681098,25.715486252917977,54,97.75,8.26,96.5,0.1,12291.46685,12.456769105129982,2.8,2.8,0.73,14.2
Brazil,2011,Developing,74.1,152,51,2.149433913499871,6.990256285024244,98.0,3.784189633918261,25.6587595900817,57,98.0,8.9,99.0,0.1,13167.47289,19.10723971484024,2.9,2.8,0.724,14.0
Brazil,2010,Developing,73.8,154,54,2.1424163408412245,7.014087514866904,96.0,4.23410650459726,25.6162145929545,61,99.0,8.27,99.0,0.1,11224.1548,19.09767958915078,2.9,2.9,0.716,13.8
Brazil,2009,Developing,73.6,157,57,2.119863456178752,6.33775165668134,99.0,0.0,25.58785126153636,64,99.0,8.65,99.0,0.1,8553.3847,19.08797662552905,3.0,2.9,0.714,13.8
Brazil,2008,Developing,73.4,158,61,2.105352923464337,6.267917679576717,96.0,0.0,25.559487930118223,68,99.0,8.24,99.0,0.1,8787.61375,16.775508394236994,3.0,3.0,0.704,13.3
Brazil,2007,Developing,73.3,159,65,2.1029138978649784,5.981242807424269,99.0,0.0,25.54530626440916,73,99.0,8.28,99.0,0.1,7313.557962,16.766592581068195,3.1,3.0,0.7,13.5
Brazil,2006,Developing,73.0,161,70,2.091864061678393,3.443737799966152,99.0,4.060443010546419,25.502761267281947,79,99.0,8.36,99.0,0.1,586.145975,16.75532903693598,3.1,3.1,0.698,13.8
Brazil,2005,Developing,72.7,163,75,2.075684492802124,3.2093789015103176,98.0,1.9459101490553128,25.460216270154746,85,99.0,8.27,99.0,0.1,477.182746,19.046177162707394,3.2,3.1,0.694,13.8
Brazil,2004,Developing,72.0,17,81,2.060513531794317,5.234360268351384,96.0,0.0,25.36094461019126,93,99.0,7.7,99.0,0.1,3623.47667,19.03445164764109,3.2,3.2,0.695,14.0
Brazil,2003,Developing,71.8,172,88,2.0731719286662407,2.8248141914860643,97.0,1.0986122886681098,25.332581278773127,100,99.0,6.94,99.0,0.1,359.587582,19.022162917984108,3.3,3.3,0.699,14.8
Brazil,2002,Developing,71.4,176,95,2.079441541679836,4.95570364576098,93.0,0.6931471805599453,25.27585461593685,109,99.0,7.13,99.0,0.1,2819.649531,14.411663241052938,3.3,3.3,0.692,14.6
Brazil,2001,Developing,71.0,179,103,2.0955609235597192,5.013831574545239,93.0,0.6931471805599453,25.21912795310057,118,99.0,7.19,98.0,0.1,3146.95177,14.390756695905289,3.4,3.4,0.685,14.3
Brazil,2000,Developing,75.0,183,111,2.1114245875328868,5.195607386781079,94.0,3.610917912644224,25.78639458146332,127,99.0,7.3,98.0,0.1,3739.11936,18.98193854304929,3.4,3.4,0.677,14.1
Bulgaria,2014,Developed,74.3,138,1,2.567254391136754,5.037861515201254,95.0,0.0,25.68712292149984,1,91.75,8.44,92.5,0.1,7853.335191,15.792910929968002,1.9,1.9,0.787,14.8
Bulgaria,2013,Developed,74.1,14,1,2.569554123848285,5.015024839264344,95.0,2.70805020110221,25.6587595900817,1,95.0,7.93,95.0,0.1,7674.86559,15.79859482182395,1.9,1.9,0.781,14.4
Bulgaria,2012,Developed,73.9,139,1,2.4840729690394228,6.74811534472696,95.0,0.6931471805599453,25.630396258663566,1,95.0,7.11,95.0,0.1,7378.25539,13.508834571119865,1.9,1.9,0.778,14.3
Bulgaria,2011,Developed,73.7,144,1,2.4570214462984645,6.775536760047389,96.0,5.062595033026967,25.60203292724543,1,95.0,6.88,95.0,0.1,7813.83499,15.80998349840301,2.0,2.0,0.775,14.2
Bulgaria,2010,Developed,73.4,147,1,2.468099531471619,6.643067452052972,95.0,9.999024979245192,25.559487930118223,1,94.0,7.24,94.0,0.1,6843.263289,15.816395786738337,2.0,2.0,0.77,13.9
