Country,Year,Life expectancy,Adult Mortality,Polio,Diphtheria,Hepatitis B,Total expenditure,percentage expenditure,Measles,Population,Alcohol
Madagascar,2007,61.9,261.0,83.0,84.0,84.0,4.98,55.43034455,0.0,16.782510173925235,0.5364933705145685
Madagascar,2006,61.4,263.0,83.0,85.0,82.0,5.11,38.41870375,1.0986122886681098,14.451171094352,0.5187937934151675
Madagascar,2005,69.0,265.0,48.5,85.0,81.0,5.3,33.74786198,0.0,16.724416437418245,0.5423242908253617
Madagascar,2004,64.0,267.0,74.0,78.0,71.0,4.89,23.72796328,10.47894856774761,14.393806775139657,0.5933268452777344
Madagascar,2003,59.9,268.0,65.0,66.0,61.0,4.81,37.12894787,11.038656753177118,16.665010667329668,0.6575200029167941
Madagascar,2002,59.3,270.64,61.0,62.0,51.0,5.29,47.5262138,9.286930974137896,16.634810976330705,0.6418538861723948
Malawi,2014,57.6,377.0,87.0,91.0,91.0,11.38,59.48744893,1.3862943611198906,14.385833957128977,0.009950330853168083
Malawi,2013,56.7,394.0,89.0,89.0,89.0,1.96,55.83107625,0.6931471805599453,16.623535678399964,0.009950330853168083
Malawi,2012,55.3,44.88,95.0,96.0,96.0,12.6,82.76865922,2.4849066497880004,12.041999567792953,0.009950330853168083
Malawi,2011,54.1,441.0,97.0,97.0,97.0,11.67,13.77617463,3.295836866004329,16.564550355540746,0.8020015854720274
Malawi,2010,52.9,462.0,86.0,93.0,93.0,1.5,9.728005297,11.684464094398713,14.232110773348616,0.7323678937132266
Malawi,2009,51.5,491.0,93.0,93.0,93.0,1.18,7.915071248,3.091042453358316,14.201767701929073,0.7701082216960736
Malawi,2008,50.0,525.0,92.0,91.0,91.0,1.7,74.34482999,3.044522437723423,16.47375653090792,0.8197798314933114
Malawi,2007,48.5,559.0,88.0,87.0,87.0,9.31,4.269511381,4.969813299576001,14.141189036719162,0.7793248768009976
Malawi,2006,47.1,587.0,99.0,99.0,99.0,8.99,6.847033785,0.6931471805599453,16.412946689852884,0.7793248768009976
Malawi,2005,46.0,66.0,94.0,93.0,93.0,8.2,5.670640102,5.220355825078324,14.107965223454192,0.712949807856125
Malawi,2004,45.1,614.76,94.0,89.0,89.0,7.82,58.13583343,7.018401799069201,14.052666673129023,0.7466879474879752
Malawi,2003,44.6,613.0,85.0,84.0,84.0,6.35,4.375316094,5.123963979403259,16.328088144955096,0.7323678937132266
Malawi,2002,44.0,67.0,79.0,83.0,83.0,4.82,3.885394742,4.532599493153256,14.0091939901676,0.7419373447293773
Malaysia,2014,74.8,126.0,97.0,97.0,96.0,4.17,721.3655432,5.402677381872279,12.684843975905068,0.41871033485818504
Malaysia,2013,74.6,128.0,97.0,97.0,96.0,4.2,110.6779711,5.278114659230517,14.906334260857058,0.4252677354043441
Malaysia,2012,74.5,129.0,97.0,97.0,97.0,4.1,101.609245,7.533158807455563,14.886222904388132,0.4252677354043441
Malaysia,2011,74.3,13.14,96.0,96.0,96.0,3.89,9.23002632,7.358830898342354,17.170144808776374,0.412109650826833
Malaysia,2010,74.1,131.0,96.0,96.0,96.0,3.99,65.56659662,4.30406509320417,17.151717405235146,0.3987761199573678
Malaysia,2009,74.0,131.0,97.0,97.0,96.0,3.97,431.5452472,5.0369526024136295,14.832690062138475,0.3852624007906449
Malaysia,2008,73.8,132.0,97.0,97.0,97.0,3.47,438.4519214,5.814130531825066,14.812890834002783,0.3852624007906449
Malaysia,2007,73.7,133.0,97.0,97.0,96.0,3.61,409.9812523,5.978885764901122,17.097392956136947,0.35767444427181594
Malaysia,2006,73.6,134.0,95.0,95.0,95.0,3.65,365.9113978,6.336825731146441,17.07911371438721,0.3506568716131694
Malaysia,2005,73.4,135.0,96.0,96.0,96.0,3.29,297.5913833,7.249925536717988,17.06042030034912,0.3784364357202451
Malaysia,2004,73.2,137.0,95.0,95.0,94.0,3.74,315.6639322,8.653470809708786,14.738745125512837,0.3987761199573678
Malaysia,2003,73.1,138.0,96.0,96.0,95.0,3.95,264.2496129,6.450470422144176,14.719272734218293,0.3920420877760237
Malaysia,2002,72.9,14.0,94.0,94.5,95.0,3.4,216.7029481,6.013715156042802,17.001814099012826,0.3987761199573678
Malaysia,2001,72.7,144.0,95.0,96.0,95.0,3.4,210.2417002,7.695757990554761,14.67835747421047,0.4252677354043441
Malaysia,2000,72.4,148.3,98.0,98.0,97.0,3.4,23.37167228,8.730367211692958,14.656460742991905,0.43178241642553783
Maldives,2014,78.2,62.0,98.75,99.0,98.75,13.73,2051.748615,0.0,3.7376696182833684,0.009950330853168083
Maldives,2013,77.9,64.0,98.75,99.0,98.75,11.16,1626.591186,0.0,5.976350909297934,0.009950330853168083
Maldives,2012,77.6,65.0,98.75,99.0,98.75,9.16,1259.940376,0.0,5.955837369464831,0.009950330853168083
Maldives,2011,77.3,67.0,96.75,96.0,96.75,8.11,1079.893546,0.0,5.934894195619588,1.0715836162801904
Maldives,2010,76.7,73.0,97.0,96.0,97.0,7.93,91.13971812,0.0,5.908082938168931,1.0402767116551463
Maldives,2009,76.3,75.0,98.0,98.0,98.0,9.22,100.503021,1.9459101490553132,3.6109179126442243,0.9516578757114464
Maldives,2008,75.9,81.0,98.0,98.0,98.0,9.3,1077.712092,0.0,5.8944028342648505,1.0152306797290584
Maldives,2007,75.4,82.0,98.0,98.0,98.0,6.64,6.491488598,3.044522437723423,5.857933154483459,1.0224509277025458
Maldives,2006,75.0,88.0,98.0,98.0,98.0,7.37,659.8499118,3.871201010907891,5.811140992976701,0.9631743177730056
Maldives,2005,74.3,93.0,98.0,98.0,98.0,9.52,620.9518909,7.241366283322318,5.7745515455444085,0.9042181506398859
Maldives,2004,73.4,22.44,96.75,96.0,97.0,5.89,611.9093566,3.6375861597263857,5.746203190540153,0.9555114450274363
Maldives,2003,72.7,112.0,98.0,98.0,98.0,5.9,491.4978908,4.330733340286331,3.5553480614894135,1.0116009116784799
Maldives,2002,71.8,124.0,98.0,98.0,98.0,5.78,4.299053392,6.831953565565855,5.697093486505405,1.0818051703517284
Maldives,2001,78.0,129.0,97.0,98.0,98.0,5.84,41.30688803,0.0,5.680172609017068,1.091923300517313
Maldives,2000,69.6,137.6,98.0,98.0,96.75,8.0,300.1621026,3.044522437723423,5.659482215759621,1.0402767116551463
Mali,2014,57.8,272.0,74.0,73.0,73.0,6.86,46.56231672,5.673323267171493,16.64653603980622,0.009950330853168083
Mali,2013,57.3,275.0,61.375,69.0,69.0,6.58,36.86104319,5.402677381872279,16.617525731454585,0.009950330853168083
Mali,2012,57.2,27.22,72.0,66.0,66.0,6.47,96.5465827,5.834810737062605,9.721245992542345,0.009950330853168083
Mali,2011,56.8,271.0,72.0,66.0,66.0,6.59,101.8113996,3.2188758248682006,14.256979672706626,0.4762341789963716
Mali,2010,56.5,273.0,77.0,73.0,72.0,6.35,9.585584394,7.450079569807499,11.967726619972767,0.4700036292457356
Mali,2009,56.0,276.0,77.0,73.0,71.0,6.85,84.63438925,7.986164860332727,14.198455990942556,0.4637340162321401
Mali,2008,55.5,278.0,74.0,74.0,74.0,6.74,102.1413744,4.59511985013459,16.464392114300864,0.4510756193602166
Mali,2007,55.0,282.0,76.0,74.0,74.0,6.97,81.8405007,1.0986122886681098,14.12854380659362,0.4382549309311553
Mali,2006,54.3,288.0,79.0,78.0,59.625,6.56,67.70920683,4.859812404361672,14.09523480071342,0.4252677354043441
Mali,2005,53.6,29.0,78.0,77.0,82.625,6.34,60.21211141,3.5263605246161616,16.364859161727388,0.4382549309311553
Mali,2004,52.8,296.0,61.375,69.0,73.0,6.28,57.11644801,5.153291594497779,14.029974147165145,0.3987761199573678
Mali,2003,52.0,298.67,67.0,63.0,79.0,6.25,6.660451777,5.4510384535657,11.737100484138523,0.43178241642553783
Malta,2014,81.4,55.22,99.0,99.0,74.875,9.75,409.6000248,0.0,12.965393728013272,2.2502386126218363
Malta,2013,81.1,57.0,99.0,99.0,93.875,9.89,374.2947283,0.0,12.956013590120072,2.259677591982769
Malta,2012,81.0,58.0,99.0,99.0,93.0,9.95,343.123395,0.0,12.946713912618431,2.1598687907924505
Malta,2011,87.0,59.0,96.0,96.0,82.0,9.6,3601.287457,1.3862943611198906,12.939086964880705,2.0681277817795625
Malta,2010,83.0,62.0,76.0,76.0,75.0,8.3,278.0687051,0.0,10.632460266065506,2.187174241482718
Malta,2009,82.0,63.0,73.0,73.0,86.0,8.33,335.5180568,0.6931471805599453,12.929938150001266,2.1258479144939915
Malta,2008,80.0,64.0,72.0,72.0,86.0,8.15,2655.573684,0.6931471805599453,10.807300762899171,2.096790180014449
Malta,2007,79.6,65.0,76.0,74.0,82.0,8.36,2578.888314,1.0986122886681098,10.752034632323763,2.134166441369082
Malta,2006,79.3,66.0,83.0,85.0,86.0,8.93,2380.699796,0.6931471805599453,8.420462002456466,2.286455711064162
Malta,2005,79.0,67.0,94.0,92.0,85.0,8.83,2247.035692,1.9459101490553132,10.688187864022686,2.0028304393079956
Malta,2004,78.7,69.0,89.0,89.0,85.0,8.46,203.3157499,1.6094379124341003,10.627866891777025,2.018895041811802
Malta,2003,78.5,70.78,94.0,94.0,89.0,8.6,1678.392773,1.6094379124341003,12.895671036578872,2.0412203288596382
Mauritania,2014,63.0,26.18,84.0,84.0,84.0,3.77,80.92679802,2.70805020110221,10.744903864764554,0.009950330853168083
Mauritania,2013,62.7,28.0,27.375,47.875,8.0,3.63,8.88028118,4.143134726391533,12.885673487343764,0.009950330853168083
Mauritania,2012,62.5,29.0,27.375,47.875,8.0,3.36,62.48419552,3.58351893845611,12.85641670376481,0.009950330853168083
Mauritania,2011,62.2,212.0,73.0,75.0,75.0,2.87,79.27658464,5.459585514144159,15.128608492884625,0.009950330853168083
Mauritania,2010,62.0,214.0,52.0,64.0,64.0,3.28,8.353074798,7.164720378771857,12.820025092118572,0.009950330853168083
Mauritania,2009,61.7,215.0,63.0,64.0,64.0,3.79,11.14504291,5.777652323222656,12.783497478257402,0.009950330853168083
Mauritania,2008,61.4,217.0,73.0,74.0,74.0,3.23,61.76263795,1.6094379124341003,12.758640799992955,0.019802627296179712
Mauritania,2007,61.2,219.0,75.0,75.0,74.0,3.54,7.35400072,2.4849066497880004,15.013263861228538,0.019802627296179712
Mauritania,2006,69.0,221.0,68.0,68.0,68.0,3.21,55.79836969,3.1354942159291497,12.684335820621712,0.009950330853168083
Mauritania,2005,66.0,222.82,71.0,71.0,42.0,4.21,55.12187071,4.852030263919617,10.353702929382365,0.009950330853168083
Mauritius,2014,74.2,148.0,98.0,97.0,97.0,4.81,115.2784282,0.0,11.751430423397137,0.009950330853168083
Mauritius,2013,74.1,147.14,98.0,98.0,98.0,4.82,917.467628,0.0,14.04555345396946,0.009950330853168083
Mauritius,2012,73.9,154.0,98.0,98.0,98.0,4.76,915.1859205,0.0,14.043349468805042,0.009950330853168083
Mauritius,2011,73.6,158.0,98.0,98.0,98.0,5.2,918.807245,1.0986122886681098,11.7380270979906,1.3937663759585914
Mauritius,2010,73.3,163.0,99.0,99.0,99.0,5.29,0.108055973,2.5649493574615367,7.134890851565884,1.3737155789130306
Mauritius,2009,72.8,166.0,99.0,99.0,99.0,4.97,624.2361828,2.772588722239781,14.036595992809012,1.3428648031925547
Mauritius,2008,72.7,166.0,99.0,99.0,99.0,4.6,6.6489825,2.5649493574615367,14.03394061821219,1.2499017362143359
Mauritius,2007,72.9,161.0,96.0,97.0,97.0,4.24,582.5143743,2.6390573296152584,11.727746479854769,1.4445632692438664
Mauritius,2006,71.8,165.0,98.0,97.0,97.0,4.38,502.3844946,1.3862943611198906,14.0257690523262,1.5539252025038417
Mauritius,2005,72.1,168.0,97.0,97.0,97.0,4.47,479.9234077,2.0794415416798357,14.021105020855094,1.597365331199831
Mauritius,2004,71.9,168.0,98.0,98.0,98.0,4.29,509.3899943,3.367295829986474,9.41033811378308,1.6409365794934714
Mauritius,2003,71.5,174.0,99.0,99.0,97.0,4.15,407.779262,6.656726524178391,11.706335318749604,1.6253112615903906
Mauritius,2002,71.5,178.72,93.5,94.75,95.5,4.24,369.6317105,0.0,11.733040434757749,1.6370530794670737
Mauritius,2001,71.5,177.0,93.5,94.75,95.5,3.87,70.15536981,0.0,13.99473398717999,1.682688374173693
Mauritius,2000,71.0,177.0,93.5,94.75,95.5,3.78,336.3213326,0.0,13.986833517999623,1.7227665977411035
Mexico,2014,76.6,122.0,91.75,91.75,93.0,6.3,168.173753,1.3862943611198906,14.032408244410572,1.8341801851120072
Mexico,2013,76.6,12.14,91.75,91.75,93.0,6.3,150.408875,0.0,18.623915177500486,1.8293763327993617
Mexico,2012,76.3,123.0,99.0,99.0,99.0,6.21,112.696486,0.0,14.064585369062737,1.8389610707123492
Mexico,2011,76.1,124.0,97.0,97.0,98.0,6.4,1117.196097,1.3862943611198906,11.694563454852213,1.840549633397487
Mexico,2010,75.6,127.0,95.0,95.0,93.0,6.39,1033.039737,0.0,18.580406783962626,1.8261608959453874
Mexico,2009,75.7,13.0,95.0,95.0,95.0,6.6,881.7364327,0.0,16.26264861975473,1.8357763546448294
Mexico,2008,75.6,127.0,96.0,96.0,97.0,6.6,159.8772264,0.0,16.246153717222448,1.8500283773520307
Mexico,2007,76.0,123.0,98.0,98.0,98.0,5.92,105.7476131,0.0,18.53254717318386,1.8484548129046001
Mexico,2006,75.8,125.0,98.0,98.0,98.0,5.83,980.2537444,3.1780538303479458,13.991461029091216,1.809926773183504
Mexico,2005,75.3,126.0,98.0,98.0,98.0,6.4,998.3498049,1.9459101490553132,16.731779027081245,1.780024213009634
Mexico,2004,75.4,124.0,98.0,98.0,98.0,6.11,920.8284115,4.174387269895637,16.648464103569914,1.7749523509116738
Mexico,2003,75.0,127.0,98.0,98.0,98.0,6.2,781.2062828,3.8066624897703196,14.263047439293842,1.7715567619105355
Mexico,2002,75.0,127.0,98.0,97.0,97.0,5.52,12.1859723,0.0,14.177071844263734,1.7526720805200082
Mexico,2001,75.0,126.0,97.0,97.0,97.0,5.35,13.31109532,1.3862943611198906,11.826048650303937,1.7681496035889213
Mexico,2000,74.8,128.72,97.0,97.0,97.0,5.095000000000001,10.22840118,3.4339872044851463,16.27677952602662,1.7900914121273581
Mongolia,2014,68.4,225.0,99.0,99.0,99.0,4.73,281.0023992,0.0,14.888427873513171,0.009950330853168083
Mongolia,2013,68.1,227.0,98.0,98.0,98.0,4.21,241.1958645,0.0,12.566951739631941,0.009950330853168083
Mongolia,2012,67.8,231.0,99.0,99.0,99.0,4.22,253.8285861,0.0,14.850198181491107,0.009950330853168083
Mongolia,2011,67.3,235.0,99.0,99.0,99.0,4.45,257.8403154,0.0,14.831290724379027,0.009950330853168083
Mongolia,2010,66.3,25.14,96.0,96.0,96.0,4.7,22.31624272,2.0794415416798357,12.510855168272306,1.916922612182061
Mongolia,2009,66.9,235.0,96.0,95.0,97.0,5.29,134.1678932,2.1972245773362196,14.79694837576288,1.724550719534605
Mongolia,2008,67.4,225.0,95.0,96.0,96.0,5.58,181.0123284,3.4657359027997265,14.781783885635742,1.6601310267496185
Mongolia,2007,65.9,26.0,99.0,95.0,98.0,5.6,126.698109,2.5649493574615367,12.465231779048716,1.5665304114228238
Mongolia,2006,65.0,271.0,98.0,99.0,98.0,4.68,122.1206485,3.295836866004329,12.452201987789408,1.3635373739972745
Mongolia,2005,64.5,274.0,99.0,99.0,98.0,5.9,98.68367951,0.0,14.74232452585702,1.3217558399823195
Mongolia,2004,64.0,282.6,99.0,99.0,98.0,5.99,73.24150483,0.0,14.730533686769018,1.0116009116784799
Mongolia,2003,64.0,271.0,98.0,98.0,98.0,6.18,56.05686428,2.9444389791664403,14.719440002965086,0.8372475245337022
Mongolia,2002,63.8,263.0,98.0,98.0,98.0,5.81,55.60878216,7.095064377287131,14.70900747339312,1.2325602611778486
Mongolia,2001,63.2,266.0,95.0,95.0,95.0,5.45,61.84921903,9.275940829060131,14.699185945126581,1.3532545070416904
Mongolia,2000,62.8,274.0,94.0,94.0,94.25,4.92,56.431387,6.8308742346461795,14.689910808022212,1.332366019094335
Montenegro,2014,75.9,17.0,91.0,91.0,87.0,6.42,726.0291764,0.0,11.03782084777865,0.009950330853168083
Montenegro,2013,75.8,19.0,94.0,94.0,9.0,6.43,707.144691,0.0,11.036952051971449,0.009950330853168083
Montenegro,2012,75.6,11.16,94.0,94.0,9.0,7.25,648.1331781,0.0,8.742254901886351,0.009950330853168083
Montenegro,2011,75.4,113.0,95.0,95.0,91.0,6.92,666.7374371,1.791759469228055,8.745125259462244,2.0228711901914416
Montenegro,2010,75.3,115.0,93.0,94.0,9.0,6.9,635.4849381,1.791759469228055,13.336553364927985,2.0228711901914416
Montenegro,2009,75.0,117.0,91.0,92.0,87.0,6.7,527.99530875,0.0,13.334720968824653,2.0082140323914683
Montenegro,2008,74.6,121.0,95.0,95.0,93.0,6.13,709.1311228,0.0,13.332575679339131,1.969905654611529
Montenegro,2007,74.2,124.68,92.0,92.0,9.0,6.74,678.5188944,0.0,13.330800923551056,1.7884205679625405
Montenegro,2006,73.8,13.0,86.5,89.0,9.0,7.655,595.7306923,0.0,11.027215128682634,1.8531680973566984
Morocco,2014,74.1,96.0,99.0,99.0,99.0,5.91,198.7343495,2.3978952727983707,15.048619648099791,0.35767444427181594
Morocco,2013,73.9,97.0,99.0,99.0,99.0,5.94,179.8598949,4.532599493153256,17.33670393229365,0.37156355643248307
Morocco,2012,73.6,99.0,99.0,99.0,99.0,6.15,19.15853732,6.505784060128229,17.32208215519041,0.4382549309311553
Morocco,2011,73.3,14.0,98.0,99.0,98.0,5.99,22.0945504,6.890609120147166,17.307730881740653,0.43178241642553783
Morocco,2010,72.8,11.42,99.0,99.0,98.0,5.86,183.6592186,6.452048954437226,14.994054778939788,0.44468582126144574
Morocco,2009,72.3,116.0,99.0,99.0,98.0,5.67,188.2902861,6.727431724850855,17.280930723424213,0.4824261492442927
Morocco,2008,71.8,123.0,99.0,99.0,97.0,5.41,171.3658969,7.283448228756631,17.26856817993643,0.412109650826833
Morocco,2007,71.4,128.0,95.0,95.0,95.0,5.48,157.6431445,7.718240951959316,17.256757860174265,0.44468582126144574
Morocco,2006,71.0,133.0,97.0,97.0,95.0,5.23,127.7632005,7.1049654482698426,15.168596316918677,0.4574248470388754
Morocco,2005,77.0,137.0,98.0,98.0,96.0,5.6,9.469371264,0.0,10.469312594520723,0.3852624007906449
Morocco,2004,72.0,142.0,97.0,97.0,95.0,5.22,100.3638322,8.764053269347762,14.97216720124422,0.44468582126144574
Morocco,2003,69.9,146.0,91.0,91.0,86.75,5.25,88.16506179,9.291182759820284,17.211492295101877,0.4574248470388754
Morocco,2002,69.5,15.0,94.0,94.0,92.0,5.31,66.72933871,8.699681400989514,17.200320021568935,0.3784364357202451
Morocco,2001,69.0,153.74,93.0,96.0,86.75,4.44,71.11645,7.9102237070973445,17.189056916083953,0.3784364357202451
Morocco,2000,68.6,16.0,95.0,95.0,86.75,4.272500000000001,63.42140024,8.905037290767,17.177607448579515,0.37156355643248307
Mozambique,2014,56.7,375.0,78.5,79.0,77.5,6.98,54.91159475,2.302585092994046,17.11918268502098,0.009950330853168083
Mozambique,2013,55.3,46.0,78.0,78.0,77.5,5.9,16.35693880875001,2.1972245773362196,17.090175728815453,0.7701082216960736
Mozambique,2012,54.8,48.0,73.0,76.0,76.0,5.58,49.90987221,4.983606621708336,14.758508262486535,0.7839015438284094
Mozambique,2011,54.3,47.0,73.0,76.0,76.0,6.23,40.80617976,5.181783550292085,12.426797273607074,0.6626879730752367
Mozambique,2010,54.0,47.0,73.0,74.0,74.0,5.38,16.35693880875001,7.7501841622578365,14.700164482038065,0.6729444732424258
Mozambique,2009,53.8,9.33,74.0,74.0,74.0,5.43,39.75216936,4.110873864173311,14.670973847455294,0.7793248768009976
Mozambique,2008,53.2,45.0,74.0,75.0,75.0,4.91,16.35693880875001,1.6094379124341003,16.94431982717012,0.9082585601768908
Mozambique,2007,52.1,425.0,75.0,75.0,75.0,5.25,53.9502789,5.5909869805108565,16.915079646934238,0.708035793053696
Mozambique,2006,51.2,434.0,73.0,78.0,75.0,6.51,58.59644487,5.214935757608986,16.88576868777483,0.7884573603642702
Mozambique,2005,58.0,434.0,71.0,68.625,75.0,6.87,67.33378735,9.44137272471063,10.28322451207156,0.8020015854720274
Mozambique,2004,54.0,429.0,69.0,83.0,76.0,5.91,46.58195631,9.148145768383065,12.351367081487052,0.9321640810304452
Mozambique,2003,51.0,424.0,68.5,83.625,76.0,6.39,42.52689559,10.271562271425733,16.79697142776201,0.9858167945227653
Mozambique,2002,49.8,416.0,76.0,76.0,76.0,6.45,40.82597077,8.87570644462861,16.76727312773842,1.1505720275988207
Mozambique,2001,49.5,48.0,72.0,73.0,73.5,5.64,37.82511936,8.865876285425417,16.73806760114872,1.128171090909654
Myanmar,2014,66.4,21.11,88.0,88.0,88.0,2.28,45.33788677,4.812184355372417,17.7652951933706,0.009950330853168083
Myanmar,2013,66.2,22.0,76.0,75.0,75.0,2.16,38.33793462,6.918695219020472,17.756085975898507,0.5306282510621704
Myanmar,2012,65.9,25.0,87.0,84.0,58.0,2.22,38.4279083,7.685243607975833,15.605019997773582,0.4382549309311553
Myanmar,2011,65.6,27.0,18.75,84.0,4.5,1.87,21.23698847,7.624130585661289,13.227321412077549,0.2851789422336624
Myanmar,2010,65.4,29.0,18.75,59.875,92.0,1.92,17.48293752,5.25227342804663,15.455651666115534,0.262364264467491
Myanmar,2009,65.2,211.0,18.75,59.875,91.0,2.5,11.05247903,5.799092654460526,10.817174898540168,0.2468600779315258
Myanmar,2008,59.2,288.85,85.0,85.0,85.0,1.87,9.53048032,5.811140992976701,17.717074113560177,0.262364264467491
Myanmar,2007,64.5,217.0,84.0,86.0,85.0,1.68,0.5305728,6.9930151229329605,17.710826514645184,0.23111172096338664
Myanmar,2006,64.2,22.0,82.0,82.0,75.0,1.78,4.632776304,6.634633357861686,17.704192774176963,0.2468600779315258
Myanmar,2005,63.9,224.0,86.0,73.0,62.0,1.83,2.793843188,5.752572638825633,17.696715838039612,0.2468600779315258
Myanmar,2004,63.5,228.0,92.0,82.0,39.0,1.97,4.15451614,7.1929342212158,13.096795281690422,0.3646431135879093
Myanmar,2003,63.2,231.0,86.0,78.0,8.0,1.97,3.824212472,6.7226297948554485,17.6788661866843,0.33647223662121295
Namibia,2014,65.9,242.0,88.0,88.0,88.0,8.93,751.3982719,6.169610732491456,12.379996540456371,0.009950330853168083
Namibia,2013,66.1,232.0,89.0,89.0,89.0,8.53,760.6550553,6.9363427358340495,12.35299584133292,0.009950330853168083
Namibia,2012,65.8,232.0,84.0,84.0,84.0,8.24,796.8734263,4.465908118654584,14.632615007645713,0.009950330853168083
Namibia,2011,64.3,268.0,85.0,82.0,82.0,8.78,657.9012073000001,4.382026634673881,14.611043734681967,2.179286876649552
Namibia,2010,63.0,297.76,83.0,83.0,83.0,7.89,719.5535161,8.051659556841953,12.289116997604522,2.149433913499871
Nepal,2014,69.6,158.0,92.0,92.0,92.0,5.8,8.523486403,7.154615356913663,17.159193297638886,0.009950330853168083
Nepal,2013,69.3,162.0,92.0,92.0,92.0,5.69,80.15505125,7.529406457837013,14.844605551945335,0.23901690047049992
Nepal,2012,68.9,167.0,55.75,58.5,9.0,5.89,80.58788376,8.12058871174027,17.135133609618006,0.23111172096338664
Nepal,2011,68.4,172.0,92.0,92.0,92.0,6.73,112.1229028,7.7664168980196555,17.123391198269438,0.23901690047049992
Nepal,2010,68.0,178.0,83.0,82.0,82.0,6.43,84.62302524,5.25227342804663,14.817295449769462,0.2151113796169455
Nepal,2009,67.5,183.0,93.0,89.0,89.0,6.41,6.19357029,5.247024072160486,14.799128668495186,0.1988508587451652
Nepal,2008,67.0,189.0,82.0,82.0,82.0,6.44,70.27113179,7.644919344958857,17.091743932399144,0.19062035960864973
Nepal,2007,66.6,194.0,82.0,82.0,82.0,5.84,52.22906505,7.255591274253665,17.081836525764828,0.18232155679395465
Nepal,2006,66.0,21.11,91.0,89.0,69.0,5.7,45.87989927,7.951207156472972,14.768950242993647,0.18232155679395465
Nepal,2005,65.4,28.0,78.0,75.0,41.0,5.72,4.259752532,8.521981708148035,14.757191415207753,0.18232155679395465
Nepal,2004,64.7,215.36,55.75,58.5,27.0,5.82,31.93187316,9.398892478520773,14.747458080114466,0.19062035960864973
Nepal,2003,64.3,22.0,76.0,78.0,2.0,5.48,2.79096532,9.498897061838624,14.730049356098315,0.18232155679395465
Netherlands,2014,81.7,58.0,96.375,96.375,92.0,1.9,1491.703605,4.948759890378168,12.03563420402295,0.009950330853168083
Netherlands,2013,81.4,7.5600000000000005,97.0,97.0,51.0,11.4,1475.030397,7.87587915949631,14.336939566623949,2.2700619012884857
Netherlands,2012,81.1,62.0,97.0,97.0,2.0,11.1,1162.656768,2.3978952727983707,16.634205070855078,2.307572634505085
Netherlands,2011,81.1,62.97,97.0,97.0,2.0,1.53,1047.370244,3.9512437185814275,14.327959862846363,2.298577071596507
Nicaragua,2014,74.5,148.0,99.0,98.0,98.0,8.190000000000001,473.1238124,0.0,13.327746949794983,1.5151272329628591
Nicaragua,2013,73.9,157.0,99.0,98.0,98.0,8.190000000000001,366.4841804,0.0,15.598186900209166,1.5216989981260935
Nicaragua,2012,73.9,157.0,99.0,98.0,98.0,8.190000000000001,334.8174246,0.0,13.284004221497929,1.5325568680981427
Nicaragua,2011,74.5,147.0,99.0,98.0,98.0,6.39,321.6132593,0.0,10.981607976438474,1.4793292270870801
Nicaragua,2010,73.2,154.0,99.0,98.0,98.0,6.58,302.7045411,0.0,15.562573173983179,1.4770487243883548
Nicaragua,2009,73.2,163.0,99.0,98.0,98.0,6.82,292.753101,0.0,15.550096672064289,1.4724720573609429
Nicaragua,2008,72.5,169.0,97.0,97.0,97.0,6.98,275.064434,0.0,13.234721949446444,1.534714366238164
Nicaragua,2007,72.5,173.0,93.0,93.0,93.0,6.91,253.0007812,0.0,13.221696363951434,1.5748464676644813
Nicaragua,2006,73.0,35.2,88.0,88.0,88.0,6.33,21.41123529,0.0,13.208929988833752,1.5454325824581878
Nicaragua,2005,71.2,194.0,87.0,86.0,86.0,6.11,218.5716179,0.0,15.498074203170042,1.547562508716013
Nicaragua,2004,71.0,194.0,67.75,79.0,79.0,6.13,36.81621175,0.0,10.896257728115502,1.57069708411767
Nicaragua,2003,76.0,197.86,86.0,86.0,86.0,6.12,2.542436908,0.0,13.17092494401876,1.5623463049002497
Nicaragua,2002,75.0,197.0,85.0,85.0,85.0,5.71,2.092343893,0.0,15.458718780128875,1.5040773967762742
Nicaragua,2001,73.0,193.0,89.0,87.0,87.0,5.26,22.35595448,0.0,8.551787836180736,1.506297153514587
Nicaragua,2000,73.0,192.0,85.0,83.0,83.0,5.39,15.25518816,0.0,13.174570554074228,1.528227857008557
Niger,2014,61.4,223.2,67.0,68.0,68.0,5.82,3.304039899,7.04141166379481,16.767720318879128,0.009950330853168083
Niger,2013,69.0,227.0,56.0,67.0,67.0,5.9,31.50243237,7.110696122978827,16.729293511580828,0.009950330853168083
Niger,2012,63.0,232.0,71.0,71.0,71.0,6.11,29.75517982,5.60947179518496,16.69086089038077,0.009950330853168083
Niger,2011,59.4,241.0,40.375,75.0,75.0,6.66,32.22493445,6.648984550024776,14.38345556147506,0.1397619423751587
Niger,2010,58.2,252.0,75.0,61.625,61.625,6.36,5.883760536,5.921578419643816,16.614350372855196,0.11332868530700317
Niger,2009,57.1,262.45,71.0,71.0,71.0,6.98,5.665405066,6.687108607866515,16.576400743378922,0.10436001532424277
Nigeria,2014,53.6,362.0,49.0,49.0,49.0,3.67,263.2111031,8.832879460277615,14.383464628454536,0.009950330853168083
Nigeria,2013,53.2,367.0,46.0,46.0,46.0,3.7,194.2032879,10.87526975411497,16.65942723991586,2.2300144001592104
